,cad_1,cad_3,cad_6,cad_12,usd_1,usd_3,usd_6,DATE,usd_12
2409,0.32833,0.60667,1.06500,1.50500,0.49625,1.26438,1.80313,2009-02-27,2.11938
2410,0.32333,0.60500,1.06333,1.50500,0.49750,1.26625,1.80375,2009-03-02,2.11063
2411,0.32167,0.60667,1.08833,1.53000,0.50750,1.27125,1.81000,2009-03-03,2.10875
2412,0.32000,0.60167,1.08667,1.54333,0.51813,1.27663,1.81688,2009-03-04,2.11500
2413,0.31833,0.60167,1.09833,1.55000,0.53313,1.28375,1.83250,2009-03-05,2.13625
2414,0.32000,0.60667,1.10000,1.55000,0.54625,1.29250,1.85375,2009-03-06,2.15375
2415,0.31833,0.60333,1.10000,1.55000,0.56438,1.31250,1.91625,2009-03-09,2.23625
2416,0.31500,0.60000,1.10000,1.53833,0.56438,1.33125,1.96188,2009-03-10,2.29750
2417,0.31833,0.60167,1.10000,1.54833,0.55688,1.32594,1.92938,2009-03-11,2.25813
2418,0.31500,0.60167,1.10000,1.54833,0.55625,1.32000,1.90375,2009-03-12,2.23000
2419,0.31000,0.60000,1.10000,1.54000,0.55563,1.31563,1.90188,2009-03-13,2.22688
2420,0.30667,0.60000,1.10000,1.54667,0.55563,1.30875,1.88750,2009-03-16,2.20500
2421,0.30333,0.60000,1.10000,1.54833,0.55625,1.29938,1.88375,2009-03-17,2.20188
2422,0.30500,0.60000,1.10000,1.54667,0.54500,1.28750,1.86375,2009-03-18,2.18000
2423,0.30167,0.60000,1.10000,1.54833,0.52313,1.22688,1.74125,2009-03-19,2.00625
2424,0.30000,0.60000,1.08333,1.54833,0.52188,1.22281,1.75125,2009-03-20,2.01375
2425,0.30000,0.60000,1.08000,1.55000,0.52188,1.22219,1.75625,2009-03-23,2.02000
2426,0.30000,0.60000,1.08000,1.55000,0.52094,1.22625,1.77375,2009-03-24,2.03250
2427,0.30000,0.60000,1.08000,1.55000,0.52000,1.22750,1.77500,2009-03-25,2.02875
2428,0.30000,0.60000,1.07000,1.55000,0.52250,1.23188,1.79438,2009-03-26,2.05250
2429,0.30000,0.60000,1.06500,1.55000,0.51813,1.22000,1.76250,2009-03-27,2.01000
2430,0.30000,0.60000,1.05500,1.55000,0.50875,1.20750,1.74500,2009-03-30,1.98375
2431,0.30000,0.60000,1.05000,1.55000,0.50063,1.19188,1.73563,2009-03-31,1.97188
2432,0.30000,0.60000,1.05000,1.55000,0.49500,1.17688,1.71625,2009-04-01,1.95125
2433,0.30000,0.60000,1.09167,1.58167,0.48938,1.16594,1.71563,2009-04-02,1.95500
2434,0.30000,0.60000,1.09667,1.59000,0.47813,1.16094,1.71250,2009-04-03,1.96438
2435,0.30167,0.60000,1.10000,1.59833,0.47563,1.15688,1.71563,2009-04-06,1.99250
2436,0.30000,0.60000,1.10000,1.60000,0.46938,1.14938,1.70313,2009-04-07,1.97875
2437,0.30000,0.60000,1.10000,1.60000,0.46000,1.13875,1.68719,2009-04-08,1.96250
2438,0.30167,0.60000,1.10167,1.60333,0.45125,1.13125,1.67625,2009-04-09,1.95125
2439,0.30000,0.60000,1.10000,1.60000,.,.,.,2009-04-10,.
2440,0.30000,0.60000,1.10000,1.60000,.,.,.,2009-04-13,.
2441,0.30000,0.60000,1.10333,1.60000,0.45250,1.12188,1.66000,2009-04-14,1.92938
2442,0.30000,0.60000,1.10333,1.60000,0.44813,1.11250,1.64688,2009-04-15,1.91250
2443,0.30000,0.60000,1.10000,1.60000,0.44688,1.10688,1.64063,2009-04-16,1.90625
2444,0.30167,0.60000,1.10167,1.60333,0.44750,1.10188,1.63625,2009-04-17,1.91500
2445,0.30500,0.60000,1.10167,1.60000,0.44250,1.10063,1.65000,2009-04-20,1.94500
2446,0.30500,0.60000,1.10167,1.60000,0.44125,1.10000,1.65063,2009-04-21,1.94938
2447,0.30500,0.60000,1.10167,1.60000,0.44000,1.09938,1.65750,2009-04-22,1.96750
2448,0.30500,0.60167,1.10167,1.60000,0.43750,1.09188,1.63938,2009-04-23,1.95000
2449,0.30500,0.60000,1.10333,1.60000,0.43500,1.07250,1.62125,2009-04-24,1.93063
2450,0.30333,0.60000,1.10000,1.60000,0.43250,1.05375,1.59000,2009-04-27,1.89875
2451,0.30333,0.60000,1.10167,1.59833,0.42750,1.03938,1.57500,2009-04-28,1.87750
2452,0.30333,0.59167,1.08333,1.58167,0.41813,1.02750,1.57875,2009-04-29,1.88750
2453,0.30333,0.58667,1.07667,1.57667,0.41125,1.01625,1.56500,2009-04-30,1.87688
2454,0.30167,0.57167,1.06333,1.55833,0.41438,1.00688,1.54938,2009-05-01,1.86438
2455,0.30333,0.56500,1.06000,1.55833,.,.,.,2009-05-04,.
2456,0.30333,0.56167,1.06000,1.55667,0.40125,0.98625,1.54000,2009-05-05,1.85888
2457,0.30167,0.55833,1.05667,1.55667,0.39500,0.97375,1.50625,2009-05-06,1.82000
2458,0.30167,0.55667,1.05500,1.55167,0.38188,0.95625,1.49375,2009-05-07,1.80750
2459,0.30000,0.55167,1.05000,1.55000,0.36750,0.93750,1.46250,2009-05-08,1.78125
2460,0.30000,0.53000,1.02333,1.55000,0.35375,0.92000,1.43875,2009-05-11,1.75750
2461,0.30000,0.51333,1.00667,1.54833,0.34875,0.90563,1.43000,2009-05-12,1.74750
2462,0.30000,0.50000,1.00333,1.54500,0.34438,0.88313,1.41250,2009-05-13,1.73250
2463,0.30000,0.50000,0.99833,1.54500,0.33500,0.85438,1.37875,2009-05-14,1.68625
2464,0.30000,0.49833,0.99833,1.54667,0.32813,0.82563,1.35625,2009-05-15,1.65625
2465,0.30000,0.49917,0.99667,1.54500,0.31625,0.78500,1.31250,2009-05-18,1.61125
2466,0.30000,0.49833,0.99667,1.54500,0.30938,0.75250,1.28000,2009-05-19,1.58250
2467,0.30000,0.49917,0.99667,1.51167,0.30813,0.71625,1.24125,2009-05-20,1.54875
2468,0.30000,0.49917,0.98500,1.50500,0.30875,0.66125,1.17000,2009-05-21,1.48625
2469,0.30000,0.49917,0.98333,1.50000,0.31313,0.66000,1.20125,2009-05-22,1.53125
2470,0.30000,0.49833,0.97333,1.49667,.,.,.,2009-05-25,.
2471,0.30000,0.49833,0.96333,1.49833,0.31625,0.66375,1.21750,2009-05-26,1.55250
2472,0.30000,0.49833,0.96000,1.49833,0.31875,0.67375,1.27000,2009-05-27,1.62875
2473,0.30000,0.49833,0.96667,1.49833,0.32000,0.66750,1.26000,2009-05-28,1.62000
2474,0.30000,0.49833,0.95833,1.49833,0.31625,0.65625,1.24000,2009-05-29,1.60000
2475,0.30000,0.50000,0.95667,1.50000,0.32000,0.65000,1.23375,2009-06-01,1.59375
2476,0.30000,0.50000,0.95667,1.50000,0.32000,0.64625,1.23375,2009-06-02,1.60750
2477,0.30000,0.50000,0.95500,1.50000,0.31875,0.63688,1.20750,2009-06-03,1.58375
2478,0.30000,0.49667,0.95333,1.49500,0.31750,0.62938,1.18000,2009-06-04,1.54750
2479,0.30000,0.49667,0.95000,1.49667,0.32063,0.63250,1.20375,2009-06-05,1.59750
2480,0.30000,0.49833,0.95167,1.50000,0.32313,0.65000,1.28250,2009-06-08,1.85375
2481,0.30000,0.50000,0.95167,1.50167,0.32125,0.64750,1.26625,2009-06-09,1.83500
2482,0.30000,0.49833,0.95000,1.49833,0.32063,0.63875,1.22875,2009-06-10,1.79250
2483,0.30000,0.49833,0.91583,1.50000,0.31938,0.62938,1.21750,2009-06-11,1.79000
2484,0.30000,0.49667,0.90917,1.50000,0.31813,0.62438,1.18375,2009-06-12,1.73250
2485,0.30000,0.49833,0.90583,1.50000,0.31875,0.61438,1.16875,2009-06-15,1.69875
2486,0.30000,0.50000,0.90500,1.50000,0.31813,0.61313,1.16375,2009-06-16,1.69625
2487,0.30000,0.50000,0.90167,1.52500,0.31313,0.61000,1.15750,2009-06-17,1.69375
2488,0.30000,0.50000,0.93167,1.53167,0.31500,0.60875,1.16125,2009-06-18,1.68875
2489,0.30000,0.50000,0.94500,1.54667,0.31688,0.61188,1.18250,2009-06-19,1.74000
2490,0.30000,0.50000,0.95000,1.55667,0.31500,0.61000,1.16125,2009-06-22,1.69750
2491,0.30000,0.50000,0.95000,1.57167,0.31375,0.60750,1.14875,2009-06-23,1.67750
2492,0.30000,0.50000,0.95000,1.57667,0.31125,0.60438,1.13125,2009-06-24,1.64000
2493,0.30000,0.50000,0.95000,1.57333,0.30750,0.60125,1.11375,2009-06-25,1.64500
2494,0.30000,0.50000,0.95000,1.57000,0.31000,0.59750,1.09500,2009-06-26,1.59125
2495,0.30000,0.49667,0.92500,1.54167,0.30875,0.59688,1.11750,2009-06-29,1.59750
2496,0.30000,0.49667,0.91500,1.51667,0.30875,0.59500,1.11125,2009-06-30,1.60625
2497,0.30000,0.49667,0.88333,1.50333,0.30625,0.58750,1.09125,2009-07-01,1.59000
2498,0.30000,0.49833,0.87333,1.50000,0.30438,0.57750,1.07875,2009-07-02,1.57625
2499,0.30000,0.49833,0.86833,1.50000,0.30125,0.55875,1.05125,2009-07-03,1.53125
2500,0.30000,0.49833,0.86333,1.47833,0.30188,0.54813,1.03125,2009-07-06,1.51375
2501,0.30000,0.49833,0.84667,1.46000,0.30188,0.53750,1.02250,2009-07-07,1.51125
2502,0.30000,0.49833,0.83000,1.45100,0.30000,0.52500,1.00500,2009-07-08,1.49375
2503,0.30000,0.49833,0.81667,1.43667,0.29625,0.51000,0.98563,2009-07-09,1.47500
2504,0.30000,0.49833,0.81167,1.42000,0.29250,0.50500,0.96750,2009-07-10,1.45625
2505,0.30000,0.49833,0.80833,1.40833,0.28813,0.50938,0.96500,2009-07-13,1.46125
2506,0.30000,0.49833,0.80333,1.40000,0.28750,0.51313,0.98375,2009-07-14,1.49375
2507,0.30000,0.50000,0.80000,1.39167,0.28750,0.51375,0.98750,2009-07-15,1.50750
2508,0.30000,0.50000,0.80000,1.37167,0.28875,0.51000,0.98500,2009-07-16,1.50875
2509,0.29833,0.50000,0.80000,1.36500,0.28625,0.50375,0.97125,2009-07-17,1.49125
2510,0.30000,0.50000,0.80000,1.36333,0.28625,0.50500,0.96750,2009-07-20,1.50125
2511,0.29833,0.49833,0.80000,1.35667,0.28500,0.50313,0.96125,2009-07-21,1.49000
2512,0.30000,0.50000,0.80000,1.35667,0.28500,0.50188,0.95063,2009-07-22,1.47875
2513,0.30000,0.50000,0.80000,1.35333,0.28500,0.50375,0.94563,2009-07-23,1.47313
2514,0.30000,0.50000,0.80000,1.35167,0.28500,0.50188,0.95063,2009-07-24,1.48938
2515,0.30000,0.50000,0.80000,1.35000,0.28750,0.49625,0.94750,2009-07-27,1.49250
2516,0.29833,0.49833,0.79833,1.34833,0.28500,0.49125,0.93625,2009-07-28,1.47875
2517,0.30000,0.50000,0.80000,1.35000,0.28500,0.48750,0.93250,2009-07-29,1.48500
2518,0.29667,0.49167,0.79167,1.32833,0.28063,0.48313,0.93000,2009-07-30,1.50250
2519,0.29333,0.49167,0.79000,1.32667,0.27938,0.47938,0.92500,2009-07-31,1.49750
2520,0.29167,0.49000,0.78667,1.31833,0.27563,0.47188,0.90375,2009-08-03,1.47563
2521,0.29167,0.49000,0.78333,1.31333,0.27563,0.47063,0.90875,2009-08-04,1.48813
2522,0.29333,0.49333,0.78333,1.30500,0.27563,0.46813,0.90938,2009-08-05,1.50063
2523,0.29500,0.49500,0.77833,1.29833,0.27563,0.46438,0.90875,2009-08-06,1.51063
2524,0.29917,0.48750,0.75667,1.28667,0.27563,0.46125,0.90750,2009-08-07,1.51000
2525,0.30000,0.47833,0.73833,1.27500,0.27500,0.45875,0.90813,2009-08-10,1.54875
2526,0.30000,0.47500,0.73167,1.27333,0.27450,0.45438,0.89125,2009-08-11,1.51063
2527,0.29917,0.47417,0.72333,1.26833,0.27406,0.44969,0.86875,2009-08-12,1.46000
2528,0.30000,0.47500,0.71833,1.27667,0.27281,0.44000,0.85125,2009-08-13,1.41875
2529,0.30000,0.47250,0.70833,1.25833,0.27250,0.42938,0.83188,2009-08-14,1.39000
2530,0.30000,0.47083,0.70167,1.25333,0.27875,0.43125,0.83125,2009-08-17,1.38875
2531,0.29667,0.47083,0.70333,1.25333,0.27250,0.42500,0.82500,2009-08-18,1.39000
2532,0.30000,0.47000,0.70083,1.25250,0.26875,0.41875,0.81375,2009-08-19,1.37000
2533,0.30000,0.47000,0.70167,1.25167,0.26750,0.40688,0.80875,2009-08-20,1.38125
2534,0.30000,0.47000,0.70167,1.25167,0.26563,0.39313,0.79625,2009-08-21,1.34875
2535,0.30000,0.47000,0.70000,1.25167,0.26438,0.38688,0.79625,2009-08-24,1.38375
2536,0.30000,0.47000,0.70000,1.25000,0.26281,0.38000,0.78500,2009-08-25,1.35500
2537,0.30000,0.47000,0.70000,1.25000,0.26063,0.37188,0.78250,2009-08-26,1.35500
2538,0.30000,0.47000,0.70000,1.25000,0.26125,0.36063,0.77313,2009-08-27,1.34625
2539,0.30000,0.47000,0.70000,1.25000,0.25875,0.34750,0.75500,2009-08-28,1.33000
2540,0.30000,0.47000,0.70000,1.25000,.,.,.,2009-08-31,.
2541,0.30000,0.47000,0.70000,1.25000,0.25625,0.33438,0.72875,2009-09-01,1.29688
2542,0.30000,0.47000,0.70000,1.25000,0.25438,0.33000,0.72625,2009-09-02,1.29500
2543,0.29833,0.46833,0.70000,1.25000,0.25313,0.32188,0.71938,2009-09-03,1.29063
2544,0.29833,0.46833,0.70000,1.25000,0.25375,0.31438,0.71250,2009-09-04,1.28813
2545,0.29833,0.47000,0.70000,1.25000,0.25125,0.30875,0.70438,2009-09-07,1.28750
2546,0.29833,0.47000,0.70000,1.25000,0.24938,0.30188,0.70000,2009-09-08,1.27875
2547,0.29833,0.47000,0.70000,1.25000,0.24588,0.29869,0.68875,2009-09-09,1.26625
2548,0.29833,0.47000,0.70000,1.25000,0.24375,0.29969,0.68250,2009-09-10,1.26125
2549,0.29833,0.46167,0.71833,1.26833,0.24338,0.29900,0.67750,2009-09-11,1.25375
2550,0.30000,0.46083,0.71750,1.26417,0.24125,0.29500,0.67625,2009-09-14,1.25375
2551,0.29833,0.45500,0.72167,1.27500,0.24250,0.29338,0.67500,2009-09-15,1.26000
2552,0.29667,0.45500,0.72250,1.27500,0.24375,0.29188,0.67625,2009-09-16,1.26938
2553,0.29667,0.45417,0.72083,1.27667,0.24625,0.29188,0.67938,2009-09-17,1.29125
2554,0.29833,0.45250,0.72417,1.27500,0.24625,0.28938,0.67563,2009-09-18,1.27188
2555,0.29667,0.45000,0.72333,1.27250,0.24625,0.28938,0.67625,2009-09-21,1.28188
2556,0.29667,0.45000,0.72167,1.27250,0.24625,0.28563,0.66813,2009-09-22,1.27000
2557,0.29833,0.45000,0.72000,1.27333,0.24625,0.28500,0.66063,2009-09-23,1.26250
2558,0.29833,0.44833,0.72000,1.27000,0.24625,0.28313,0.63938,2009-09-24,1.23125
2559,0.29833,0.44833,0.71500,1.26167,0.24625,0.28250,0.63625,2009-09-25,1.23750
2560,0.29833,0.44833,0.71167,1.26000,0.24625,0.28250,0.63875,2009-09-28,1.25500
2561,0.30000,0.44917,0.71333,1.25833,0.24625,0.28969,0.63125,2009-09-29,1.25375
2562,0.30000,0.44667,0.71000,1.25833,0.24563,0.28688,0.62875,2009-09-30,1.26375
2563,0.30000,0.44667,0.71000,1.26000,0.24563,0.28438,0.62000,2009-10-01,1.24188
2564,0.30000,0.44333,0.70667,1.26000,0.24438,0.28406,0.60313,2009-10-02,1.21250
2565,0.30000,0.43833,0.70667,1.25333,0.24438,0.28406,0.60188,2009-10-05,1.20688
2566,0.30000,0.43333,0.70500,1.24833,0.24438,0.28406,0.60000,2009-10-06,1.21250
2567,0.29833,0.42833,0.70333,1.24833,0.24438,0.28438,0.60000,2009-10-07,1.21688
2568,0.30000,0.42750,0.70167,1.24500,0.24438,0.28438,0.59750,2009-10-08,1.21313
2569,0.30000,0.42500,0.69833,1.24333,0.24500,0.28438,0.59688,2009-10-09,1.22250
2570,0.30000,0.42000,0.69833,1.23667,0.24438,0.28438,0.60125,2009-10-12,1.25125
2571,0.30000,0.41833,0.69667,1.23333,0.24500,0.28438,0.59563,2009-10-13,1.23938
2572,0.30000,0.41667,0.69333,1.23583,0.24500,0.28406,0.59313,2009-10-14,1.23250
2573,0.30000,0.41500,0.69500,1.24083,0.24500,0.28406,0.59000,2009-10-15,1.23813
2574,0.30000,0.41333,0.69833,1.24417,0.24500,0.28406,0.59125,2009-10-16,1.24688
2575,0.30000,0.41083,0.70000,1.24417,0.24500,0.28338,0.59250,2009-10-19,1.25000
2576,0.30000,0.41250,0.70000,1.24583,0.24500,0.28313,0.58563,2009-10-20,1.23875
2577,0.30000,0.41250,0.70000,1.24917,0.24375,0.28344,0.58500,2009-10-21,1.22750
2578,0.30000,0.41250,0.70000,1.24917,0.24375,0.28219,0.58188,2009-10-22,1.23188
2579,0.30000,0.41083,0.70167,1.25000,0.24375,0.28188,0.58063,2009-10-23,1.23500
2580,0.30333,0.41000,0.70167,1.25000,0.24375,0.28063,0.58063,2009-10-26,1.24438
2581,0.30833,0.40500,0.70000,1.25000,0.24350,0.28063,0.57688,2009-10-27,1.23625
2582,0.31000,0.40333,0.70000,1.25000,0.24288,0.28063,0.57000,2009-10-28,1.20875
2583,0.31000,0.40000,0.70000,1.25000,0.24350,0.28063,0.56438,2009-10-29,1.19813
2584,0.30667,0.40000,0.69833,1.25000,0.24350,0.28063,0.56438,2009-10-30,1.19938
2585,0.30667,0.40000,0.69833,1.25000,0.24125,0.27938,0.56688,2009-11-02,1.19500
2586,0.30333,0.40000,0.70000,1.25000,0.24156,0.27813,0.56219,2009-11-03,1.18188
2587,0.30083,0.40000,0.70000,1.25083,0.24156,0.27750,0.56344,2009-11-04,1.18875
2588,0.29833,0.40000,0.70000,1.25167,0.24156,0.27531,0.55400,2009-11-05,1.17000
2589,0.29917,0.40000,0.70500,1.26000,0.24156,0.27406,0.55000,2009-11-06,1.16125
2590,0.30000,0.40000,0.70417,1.26250,0.23906,0.27250,0.54063,2009-11-09,1.13125
2591,0.29833,0.39833,0.70333,1.26333,0.23875,0.27250,0.53625,2009-11-10,1.12000
2592,0.30000,0.40000,0.70333,1.26000,0.23875,0.27250,0.53125,2009-11-11,1.10688
2593,0.30000,0.40000,0.70333,1.26167,0.23875,0.27250,0.52438,2009-11-12,1.09813
2594,0.30000,0.39833,0.70000,1.26167,0.23750,0.27250,0.52063,2009-11-13,1.09063
2595,0.30333,0.40000,0.70500,1.26667,0.23750,0.27125,0.51781,2009-11-16,1.08813
2596,0.31083,0.40250,0.70833,1.27000,0.23688,0.27031,0.50625,2009-11-17,1.05938
2597,0.31167,0.40083,0.70833,1.27083,0.23656,0.26906,0.50188,2009-11-18,1.05500
2598,0.31167,0.40000,0.70833,1.27250,0.23656,0.26656,0.49250,2009-11-19,1.03375
2599,0.31333,0.40250,0.71083,1.27500,0.23594,0.26219,0.48938,2009-11-20,1.02125
2600,0.31500,0.40500,0.71500,1.28083,0.23594,0.26188,0.48563,2009-11-23,1.02000
2601,0.32000,0.40917,0.71833,1.28083,0.23594,0.26063,0.48250,2009-11-24,1.01375
2602,0.32000,0.41292,0.71833,1.28083,0.23406,0.25563,0.47813,2009-11-25,1.00500
2603,0.32167,0.41333,0.72083,1.28917,0.23406,0.25438,0.47625,2009-11-26,1.00313
2604,0.32167,0.41250,0.72083,1.29417,0.23531,0.25563,0.48438,2009-11-27,1.01125
2605,0.32333,0.41000,0.72083,1.29917,0.23531,0.25656,0.48813,2009-11-30,1.01750
2606,0.32667,0.41000,0.72083,1.30583,0.23469,0.25531,0.48188,2009-12-01,1.00813
2607,0.32833,0.41000,0.72083,1.31083,0.23438,0.25500,0.47813,2009-12-02,1.00313
2608,0.36563,0.57563,0.88188,1.18875,0.23469,0.25531,0.48500,2009-12-03,1.02938
2609,0.36563,0.58313,0.89063,1.19000,0.23469,0.25656,0.48375,2009-12-04,1.02563
2610,0.36500,0.58063,0.88688,1.18750,0.23469,0.25656,0.48438,2009-12-07,1.05438
2611,0.37000,0.58063,0.88813,1.18688,0.23469,0.25594,0.46813,2009-12-08,1.01500
2612,0.36625,0.58063,0.88813,1.18750,0.23406,0.25519,0.46188,2009-12-09,1.00663
2613,0.36688,0.58250,0.88875,1.18938,0.23406,0.25425,0.45756,2009-12-10,1.00650
2614,0.36688,0.58250,0.88875,1.18938,0.23313,0.25363,0.45575,2009-12-11,1.00400
2615,0.36938,0.58250,0.88875,1.19313,0.23250,0.25375,0.45313,2009-12-14,1.00063
2616,0.36938,0.58250,0.88875,1.19250,0.23250,0.25344,0.45250,2009-12-15,1.00500
2617,0.37063,0.58250,0.88875,1.19250,0.23250,0.25375,0.45125,2009-12-16,1.00375
2618,0.36625,0.58188,0.88813,1.19313,0.23313,0.25338,0.44388,2009-12-17,0.99163
2619,0.36688,0.58188,0.88813,1.19313,0.23188,0.25125,0.43538,2009-12-18,0.96838
2620,0.36813,0.58375,0.88813,1.19313,0.23188,0.24875,0.43063,2009-12-21,0.96438
2621,0.36688,0.58375,0.89000,1.19625,0.23188,0.24875,0.43125,2009-12-22,0.97813
2622,0.36875,0.58500,0.89250,1.20125,0.23125,0.25063,0.43063,2009-12-23,0.97438
2623,0.36750,0.58500,0.89250,1.20750,0.23125,0.25063,0.43125,2009-12-24,0.97875
2624,0.36875,0.58750,0.89500,1.20375,.,.,.,2009-12-25,.
2625,0.37250,0.59775,0.90650,1.21125,.,.,.,2009-12-28,.
2626,0.37313,0.60438,0.91088,1.21563,0.23094,0.25063,0.43438,2009-12-29,0.99750
2627,0.37563,0.60750,0.91313,1.21813,0.23094,0.25063,0.43000,2009-12-30,0.98563
2628,0.34333,0.50750,0.83583,1.57250,0.23094,0.25063,0.42969,2009-12-31,0.98438
2629,0.34333,0.50250,0.81250,1.56083,.,.,.,2010-01-01,.
2630,0.34250,0.50250,0.80583,1.55750,0.23344,0.25438,0.43438,2010-01-04,0.99375
2631,0.34667,0.49500,0.79250,1.53583,0.23344,0.25250,0.42750,2010-01-05,0.96969
2632,0.35000,0.50167,0.80667,1.57500,0.23219,0.25000,0.42563,2010-01-06,0.96031
2633,0.35333,0.51667,0.82167,1.58583,0.23125,0.24938,0.41750,2010-01-07,0.94813
2634,0.36000,0.52500,0.83167,1.61083,0.23313,0.25125,0.42000,2010-01-08,0.95688
2635,0.37000,0.53250,0.84000,1.62417,0.23313,0.25125,0.40375,2010-01-11,0.91563
2636,0.37250,0.53667,0.85000,1.62250,0.23313,0.25125,0.40000,2010-01-12,0.90563
2637,0.37917,0.54333,0.85167,1.62417,0.23313,0.25125,0.40000,2010-01-13,0.90438
2638,0.40000,0.55833,0.86417,1.63750,0.23313,0.25125,0.39875,2010-01-14,0.90500
2639,0.40667,0.55667,0.85917,1.63000,0.23313,0.25125,0.39250,2010-01-15,0.89625
2640,0.41000,0.56667,0.86083,1.63583,0.23063,0.24875,0.39000,2010-01-18,0.88063
2641,0.41833,0.57167,0.85750,1.62417,0.23063,0.24900,0.39063,2010-01-19,0.88000
2642,0.41667,0.57500,0.85500,1.61833,0.23063,0.24888,0.39000,2010-01-20,0.87563
2643,0.42333,0.58333,0.85750,1.61750,0.23063,0.24888,0.39031,2010-01-21,0.87750
2644,0.42750,0.57500,0.85750,1.61167,0.23063,0.24906,0.38469,2010-01-22,0.85750
2645,0.43667,0.58167,0.86250,1.61167,0.23063,0.24875,0.38563,2010-01-25,0.86063
2646,0.45333,0.59833,0.88667,1.63083,0.23063,0.24875,0.38250,2010-01-26,0.84063
2647,0.51333,0.67500,0.94833,1.67667,0.23063,0.24875,0.38344,2010-01-27,0.84188
2648,0.57500,0.72500,0.99500,1.70417,0.22875,0.24875,0.38563,2010-01-28,0.85375
2649,0.60167,0.74167,1.01000,1.72000,0.22906,0.24906,0.38438,2010-01-29,0.84625
2650,0.60500,0.76167,1.02000,1.73000,0.22906,0.24906,0.38375,2010-02-01,0.84250
2651,0.60500,0.76000,1.01833,1.71833,0.23094,0.25031,0.38375,2010-02-02,0.84250
2652,0.62667,0.77167,1.03333,1.72667,0.22906,0.24906,0.38375,2010-02-03,0.84625
2653,0.64000,0.78000,1.03667,1.72667,0.22844,0.24875,0.38500,2010-02-04,0.84594
2654,0.64833,0.79000,1.04500,1.72417,0.22844,0.24969,0.38500,2010-02-05,0.83750
2655,0.65000,0.79333,1.05167,1.73333,0.22844,0.25000,0.38625,2010-02-08,0.84250
2656,0.65000,0.80000,1.05333,1.73583,0.22844,0.25000,0.38875,2010-02-09,0.84625
2657,0.65000,0.80667,1.05667,1.74083,0.22844,0.25000,0.38875,2010-02-10,0.85000
2658,0.65167,0.80833,1.05833,1.74583,0.23063,0.25000,0.39000,2010-02-11,0.86188
2659,0.66000,0.80750,1.06083,1.75000,0.23188,0.25000,0.38813,2010-02-12,0.85375
2660,0.66500,0.81083,1.05917,1.75167,0.22875,0.25000,0.38813,2010-02-15,0.85125
2661,0.67667,0.82000,1.07000,1.76167,0.22875,0.25000,0.38813,2010-02-16,0.85563
2662,0.68000,0.82333,1.07833,1.76917,0.22875,0.25063,0.38500,2010-02-17,0.85063
2663,0.68667,0.82500,1.07833,1.77500,0.22875,0.25125,0.38438,2010-02-18,0.85375
2664,0.69000,0.82500,1.08000,1.76833,0.22875,0.25194,0.39531,2010-02-19,0.87750
2665,0.69167,0.82667,1.08167,1.76500,0.22875,0.25219,0.39313,2010-02-22,0.87313
2666,0.69167,0.82833,1.08000,1.77333,0.22875,0.25194,0.39375,2010-02-23,0.86688
2667,0.69333,0.83333,1.08167,1.76833,0.22875,0.25194,0.39125,2010-02-24,0.85438
2668,0.69500,0.83500,1.08167,1.76333,0.22875,0.25194,0.38688,2010-02-25,0.84000
2669,0.70000,0.83833,1.07833,1.76000,0.22875,0.25169,0.38688,2010-02-26,0.83938
2670,0.70000,0.83833,1.08000,1.75500,0.22813,0.25169,0.38375,2010-03-01,0.83938
2671,0.70000,0.84083,1.08250,1.75917,0.22813,0.25194,0.38319,2010-03-02,0.83625
2672,0.70167,0.84667,1.09000,1.75833,0.22813,0.25194,0.38319,2010-03-03,0.83438
2673,0.70333,0.84833,1.09667,1.75833,0.22813,0.25219,0.38319,2010-03-04,0.83406
2674,0.70333,0.85083,1.09667,1.75833,0.22906,0.25363,0.39000,2010-03-05,0.85063
2675,0.70167,0.85167,1.10167,1.77000,0.23000,0.25425,0.39531,2010-03-08,0.86750
2676,0.71500,0.86500,1.12167,1.80333,0.23000,0.25550,0.39438,2010-03-09,0.85875
2677,0.71583,0.86833,1.12250,1.80333,0.23000,0.25563,0.39438,2010-03-10,0.85750
2678,0.71833,0.86833,1.12500,1.80833,0.23000,0.25703,0.39344,2010-03-11,0.86125
2679,0.72500,0.87500,1.13333,1.81833,0.23000,0.25719,0.39781,2010-03-12,0.86838
2680,0.73500,0.88083,1.13833,1.82667,0.23031,0.25763,0.40063,2010-03-15,0.86719
2681,0.74500,0.89000,1.14833,1.83500,0.23563,0.26088,0.40125,2010-03-16,0.87175
2682,0.75250,0.89917,1.15917,1.84417,0.23744,0.26638,0.40188,2010-03-17,0.85906
2683,0.80667,0.94167,1.19333,1.86667,0.23975,0.27100,0.40766,2010-03-18,0.85688
2684,0.81000,0.94333,1.19333,1.85667,0.24506,0.27750,0.42325,2010-03-19,0.87563
2685,0.81167,0.94333,1.20000,1.87167,0.24719,0.28188,0.43656,2010-03-22,0.89469
2686,0.83167,0.95667,1.21833,1.89167,0.24606,0.28353,0.43375,2010-03-23,0.89125
2687,0.83667,0.96417,1.22750,1.90333,0.24619,0.28491,0.43531,2010-03-24,0.89375
2688,0.84250,0.96583,1.23333,1.91167,0.24694,0.28781,0.43688,2010-03-25,0.90844
