DATE,term_1mon,term_3mon,term_6mon,term_12mon
2001-11-28,2.18333,2.11833,2.06333,2.30833
2001-11-29,2.18000,2.12167,2.06333,2.30833
2001-11-30,2.17500,2.11333,2.06500,2.32333
2001-12-03,2.13417,2.09833,2.06000,2.30833
2001-12-04,2.14000,2.10000,2.06000,2.31833
2001-12-05,2.11667,2.06500,2.04667,2.28167
2001-12-06,2.11000,2.06667,2.05667,2.31833
2001-12-07,2.11333,2.06333,2.04833,2.31833
2001-12-10,2.08500,2.05500,2.04500,2.31667
2001-12-11,2.07000,2.04833,2.03167,2.27667
2001-12-12,2.06167,2.03333,2.03000,2.28000
2001-12-13,2.05333,2.02500,2.02500,2.27500
2001-12-14,2.04000,2.02500,2.00000,2.25167
2001-12-17,1.91167,1.84667,1.83667,2.04833
2001-12-18,1.87667,1.85833,1.85000,2.04333
2001-12-19,2.03667,1.98167,1.98000,2.17500
2001-12-20,2.03167,2.00000,2.00333,2.23500
2001-12-21,2.05667,2.06000,2.07333,2.30667
2001-12-24,2.05667,2.05833,2.07333,2.31500
2001-12-25,2.06000,2.06000,2.09167,2.35167
2001-12-26,2.06000,2.07000,2.10667,2.39667
2001-12-27,2.06000,2.06333,2.11167,2.40500
2001-12-28,2.06000,2.09000,2.16167,2.50000
2001-12-31,2.06500,2.09667,2.18833,2.54333
2002-01-01,2.07500,2.10000,2.19167,2.53667
2002-01-02,2.06333,2.09000,2.16167,2.47667
2002-01-03,2.08167,2.11333,2.21167,2.53167
2002-01-04,2.08500,2.12667,2.25500,2.63333
2002-01-07,2.08167,2.11000,2.22667,2.56833
2002-01-08,2.06833,2.09833,2.18000,2.51667
2002-01-09,2.06167,2.10000,2.18000,2.50000
2002-01-10,2.06833,2.10333,2.18000,2.50000
2002-01-11,2.06500,2.10000,2.18333,2.50000
2002-01-14,2.07667,2.11667,2.21333,2.53667
2002-01-15,2.08000,2.11833,2.20667,2.52667
2002-01-16,2.08000,2.12667,2.24167,2.58500
2002-01-17,2.08333,2.14500,2.25000,2.60833
2002-01-18,2.08667,2.14833,2.28000,2.64833
2002-01-21,2.08167,2.13000,2.24000,2.60000
2002-01-22,2.08500,2.12833,2.24000,2.60000
2002-01-23,2.08000,2.12833,2.23833,2.59833
2002-01-24,2.08000,2.12833,2.25333,2.61500
2002-01-25,2.08000,2.12500,2.24333,2.59500
2002-01-28,2.07500,2.12417,2.24667,2.60000
2002-01-29,2.08167,2.13667,2.25167,2.61667
2002-01-30,2.08333,2.14500,2.27333,2.65833
2002-01-31,2.08167,2.12667,2.24667,2.61500
2002-02-01,2.08333,2.13000,2.25667,2.64167
2002-02-04,2.08667,2.15667,2.31667,2.75000
2002-02-05,2.08500,2.15667,2.31333,2.74667
2002-02-06,2.08833,2.15667,2.31667,2.76500
2002-02-07,2.08833,2.15667,2.32333,2.78667
2002-02-08,2.10833,2.20500,2.42000,2.95833
2002-02-11,2.10000,2.24667,2.49667,3.05500
2002-02-12,2.09833,2.24667,2.49333,3.06333
2002-02-13,2.10000,2.25667,2.53167,3.14833
2002-02-14,2.10167,2.25333,2.53000,3.14167
2002-02-15,2.11667,2.29500,2.62500,3.26500
2002-02-18,2.11833,2.29167,2.61667,3.27000
2002-02-19,2.11667,2.30000,2.62333,3.27667
2002-02-20,2.11833,2.27500,2.59500,3.24167
2002-02-21,2.13167,2.29833,2.63167,3.35000
2002-02-22,2.16333,2.40167,2.80667,3.54000
2002-02-25,2.16000,2.40333,2.80500,3.55667
2002-02-26,2.16167,2.40000,2.81000,3.55333
2002-02-27,2.16500,2.39000,2.75833,3.50167
2002-02-28,2.16833,2.38750,2.76167,3.50000
2002-03-01,2.16333,2.38500,2.75667,3.50000
2002-03-04,2.15167,2.36667,2.73000,3.45333
2002-03-05,2.15000,2.33667,2.68000,3.39667
2002-03-06,2.15167,2.32667,2.67833,3.38333
2002-03-07,2.19833,2.38333,2.74333,3.41667
2002-03-08,2.23333,2.41000,2.77000,3.45000
2002-03-11,2.25167,2.43500,2.77000,3.44333
2002-03-12,2.25667,2.43333,2.77000,3.45000
2002-03-13,2.25167,2.40333,2.74500,3.41833
2002-03-14,2.24500,2.38833,2.68333,3.33333
2002-03-15,2.22667,2.35833,2.65333,3.29667
2002-03-18,2.33500,2.47667,2.78000,3.44333
2002-03-19,2.33167,2.46667,2.75000,3.40000
2002-03-20,2.32500,2.45833,2.74000,3.35667
2002-03-21,2.32000,2.46000,2.74667,3.35333
2002-03-22,2.31667,2.45667,2.74167,3.35000
2002-03-25,2.31500,2.46333,2.75667,3.37000
2002-03-26,2.31833,2.47167,2.75667,3.36000
2002-03-27,2.31500,2.46667,2.76167,3.36667
2002-03-28,2.31667,2.47167,2.76500,3.37000
2002-03-29,2.32500,2.48333,2.77833,3.37667
2002-04-01,2.33000,2.52333,2.80500,3.39333
2002-04-02,2.32833,2.52500,2.79333,3.37333
2002-04-03,2.32500,2.53167,2.80167,3.39000
2002-04-04,2.33667,2.52333,2.74000,3.28000
2002-04-05,2.34167,2.51500,2.73167,3.25333
2002-04-08,2.34667,2.53667,2.78833,3.35333
2002-04-09,2.35833,2.55167,2.78000,3.34167
2002-04-10,2.38000,2.61000,2.85500,3.39833
2002-04-11,2.40667,2.63167,2.89000,3.45500
2002-04-12,2.42833,2.66167,2.95333,3.54500
2002-04-15,2.44333,2.66500,2.95500,3.55333
2002-04-16,2.45500,2.66500,2.94500,3.55167
2002-04-17,2.45667,2.66833,2.96500,3.58333
2002-04-18,2.48000,2.68000,2.98667,3.59833
2002-04-19,2.49167,2.67833,2.95667,3.54333
2002-04-22,2.50333,2.68167,2.95333,3.54000
2002-04-23,2.50667,2.68667,2.96667,3.56500
2002-04-24,2.50333,2.68833,2.96500,3.56333
2002-04-25,2.51333,2.69667,2.98500,3.58833
2002-04-26,2.52833,2.70167,2.99000,3.57000
2002-04-29,2.56000,2.71833,2.98833,3.55667
2002-04-30,2.58167,2.73000,2.95667,3.50333
2002-05-01,2.59833,2.75167,3.00500,3.55333
2002-05-02,2.61000,2.75667,3.00833,3.56667
2002-05-03,2.61500,2.77500,3.01667,3.54333
2002-05-06,2.60667,2.76833,3.02167,3.55167
2002-05-07,2.60333,2.76667,3.03333,3.56167
2002-05-08,2.60667,2.77167,3.05833,3.57667
2002-05-09,2.60833,2.78667,3.07333,3.59167
2002-05-10,2.61167,2.78500,3.04833,3.52500
2002-05-13,2.60167,2.76333,2.96667,3.40833
2002-05-14,2.61000,2.79000,2.99333,3.42333
2002-05-15,2.61833,2.79833,3.00833,3.43333
2002-05-16,2.61833,2.81500,3.01500,3.41500
2002-05-17,2.64333,2.85333,3.07000,3.47000
2002-05-20,2.65667,2.86333,3.07500,3.46167
2002-05-21,2.66000,2.87167,3.07833,3.46500
2002-05-22,2.66000,2.85667,3.01833,3.32333
2002-05-23,2.67500,2.83500,3.00000,3.32667
2002-05-24,2.68167,2.85167,3.03833,3.36500
2002-05-27,2.69333,2.85833,3.04333,3.37500
2002-05-28,2.71000,2.85667,3.04167,3.37167
2002-05-29,2.70500,2.84333,3.02667,3.34500
2002-05-30,2.70500,2.84333,3.00667,3.33667
2002-05-31,2.70000,2.84000,3.00833,3.34833
2002-06-03,2.73167,2.88333,3.09000,3.44833
2002-06-04,2.75667,2.90167,3.10167,3.47000
2002-06-05,2.76667,2.90667,3.10667,3.43500
2002-06-06,2.77000,2.90667,3.08500,3.37667
2002-06-07,2.75667,2.88167,3.03167,3.33667
2002-06-10,2.76000,2.88333,3.01333,3.26000
2002-06-11,2.76833,2.85833,2.96833,3.17000
2002-06-12,2.78167,2.87000,3.00500,3.25000
2002-06-13,2.78333,2.87667,3.02667,3.28167
2002-06-14,2.78333,2.87333,3.00667,3.23500
2002-06-17,2.78333,2.87500,2.97333,3.17667
2002-06-18,2.76500,2.84167,2.87667,3.09000
2002-06-19,2.75500,2.80333,2.84167,2.96000
2002-06-20,2.77000,2.85333,2.90833,3.10500
2002-06-21,2.77500,2.85333,2.90500,3.05167
2002-06-24,2.77333,2.85333,2.90333,3.04167
2002-06-25,2.78000,2.87833,2.96500,3.15167
2002-06-26,2.78167,2.88333,3.00000,3.18833
2002-06-27,2.78000,2.87667,2.98333,3.12000
2002-06-28,2.76833,2.85000,2.91667,3.01500
2002-07-01,2.76000,2.82500,2.86500,2.90333
2002-07-02,2.76667,2.80000,2.82000,2.86833
2002-07-03,2.77667,2.81833,2.89167,2.96167
2002-07-04,2.77667,2.82000,2.89167,2.94000
2002-07-05,2.77000,2.81833,2.87833,2.95667
2002-07-08,2.77333,2.82500,2.89000,2.96000
2002-07-09,2.77833,2.83667,2.88833,2.96833
2002-07-10,2.78333,2.83167,2.86667,2.92167
2002-07-11,2.79333,2.88333,2.93500,3.03167
2002-07-12,2.81333,2.90000,2.97667,3.10667
2002-07-15,2.82667,2.92000,3.02000,3.16667
2002-07-16,2.83167,2.92500,3.03000,3.18500
2002-07-17,2.83500,2.92333,3.00333,3.15000
2002-07-18,2.85667,2.95167,3.04833,3.21833
2002-07-19,2.88167,3.00833,3.11667,3.31500
2002-07-22,2.89833,3.01500,3.11167,3.29500
2002-07-23,2.93167,3.05333,3.17500,3.36833
2002-07-24,2.95333,3.04167,3.15500,3.31167
2002-07-25,2.96333,3.04167,3.14500,3.27500
2002-07-26,2.97333,3.04333,3.14667,3.28500
2002-07-29,2.97500,3.04333,3.14333,3.27833
2002-07-30,2.98000,3.02667,3.08333,3.18333
2002-07-31,2.81833,2.90500,2.95500,3.07333
2002-08-01,2.81333,2.88333,2.93500,3.03500
2002-08-02,2.81667,2.92333,3.04167,3.19167
2002-08-05,2.81333,2.94000,3.07000,3.28000
2002-08-06,2.81167,2.92667,3.05833,3.26167
2002-08-07,2.82000,2.92833,3.07333,3.28500
2002-08-08,2.81000,2.93000,3.06833,3.23833
2002-08-09,2.81667,2.93000,3.06000,3.23500
2002-08-12,2.82333,2.96000,3.09000,3.31167
2002-08-13,2.82000,2.96833,3.07500,3.25333
2002-08-14,2.81833,2.98500,3.09000,3.27000
2002-08-15,2.82500,2.95167,3.04667,3.20667
2002-08-16,2.83333,2.96500,3.07667,3.21833
2002-08-19,2.81667,2.92667,3.02000,3.15167
2002-08-20,2.81833,2.93000,3.02667,3.14833
2002-08-21,2.83333,2.95167,3.06000,3.20833
2002-08-22,2.82167,2.93667,3.05167,3.18167
2002-08-23,2.81667,2.91500,3.01167,3.10833
2002-08-26,2.81500,2.89500,2.96167,3.05333
2002-08-27,2.82000,2.89833,2.99000,3.11167
2002-08-28,2.81333,2.88500,2.96333,3.08333
2002-08-29,2.81667,2.88500,2.97167,3.09333
2002-08-30,2.81500,2.90500,2.99833,3.13333
2002-09-02,2.81833,2.90500,2.99667,3.13500
2002-09-03,2.81500,2.90333,3.00500,3.15000
2002-09-04,2.81833,2.90333,2.98000,3.12000
2002-09-05,2.81667,2.90833,2.99167,3.12833
2002-09-06,2.81000,2.90333,2.99000,3.12667
2002-09-09,2.81667,2.91000,2.99500,3.14000
2002-09-10,2.82833,2.92667,3.02833,3.22000
2002-09-11,2.80667,2.92500,3.05167,3.26833
2002-09-12,2.80333,2.91667,3.01167,3.24500
2002-09-13,2.80333,2.89500,3.00000,3.21833
2002-09-16,2.81167,2.91000,3.03000,3.25833
2002-09-17,2.81000,2.90500,3.02333,3.24833
2002-09-18,2.80833,2.89667,2.97667,3.17833
2002-09-19,2.81000,2.88167,2.96167,3.14667
2002-09-20,2.80667,2.88333,2.95333,3.08333
2002-09-23,2.82167,2.88167,2.94833,3.09167
2002-09-24,2.80833,2.86833,2.92667,3.05667
2002-09-25,2.81167,2.86333,2.92333,3.04667
2002-09-26,2.80667,2.85500,2.90167,3.01667
2002-09-27,2.80333,2.85833,2.89667,2.99333
2002-09-30,2.80167,2.86333,2.90000,2.98167
2002-10-01,2.80000,2.87333,2.90333,2.99000
2002-10-02,2.80000,2.84000,2.86667,2.96000
2002-10-03,2.79833,2.82833,2.85333,2.95000
2002-10-04,2.80000,2.83000,2.85333,2.95167
2002-10-07,2.80000,2.83167,2.85167,2.94667
2002-10-08,2.80000,2.83000,2.85167,2.95167
2002-10-09,2.79833,2.83000,2.85000,2.95167
2002-10-10,2.79667,2.84500,2.87333,3.02333
2002-10-11,2.79667,2.84000,2.87667,3.02833
2002-10-14,2.79333,2.83667,2.86833,3.01500
2002-10-15,2.79167,2.83333,2.86500,3.01000
2002-10-16,2.79500,2.84667,2.87667,3.04500
2002-10-17,2.80500,2.85833,2.89167,3.06833
2002-10-18,2.80333,2.85500,2.89500,3.07667
2002-10-21,2.80000,2.84333,2.88833,3.07000
2002-10-22,2.79833,2.84167,2.87500,3.03667
2002-10-23,2.79833,2.85167,2.90667,3.10000
2002-10-24,2.80000,2.85167,2.90167,3.10333
2002-10-25,2.79667,2.83833,2.89833,3.09000
2002-10-28,2.79667,2.84000,2.90167,3.09833
2002-10-29,2.79833,2.84000,2.89833,3.07833
2002-10-30,2.79667,2.83667,2.87667,3.05833
2002-10-31,2.79667,2.83833,2.87667,3.05667
2002-11-01,2.79667,2.83833,2.87833,3.05667
2002-11-04,2.79500,2.83500,2.87500,3.05167
2002-11-05,2.79500,2.83500,2.87500,3.05500
2002-11-06,2.79000,2.83167,2.87333,3.05333
2002-11-07,2.79000,2.83333,2.87667,3.05167
2002-11-08,2.79000,2.83667,2.88167,3.06000
2002-11-11,2.79333,2.84500,2.89167,3.07333
2002-11-12,2.79667,2.84500,2.88000,3.05500
2002-11-13,2.78833,2.84000,2.87333,3.03500
2002-11-14,2.79000,2.84333,2.87000,3.02167
2002-11-15,2.79667,2.84667,2.88333,3.02833
2002-11-18,2.79667,2.84333,2.88667,3.02667
2002-11-19,2.79833,2.83500,2.87000,2.99000
2002-11-20,2.78167,2.83167,2.86833,2.96000
2002-11-21,2.78000,2.82833,2.86667,2.95333
2002-11-22,2.78333,2.82333,2.86333,2.95833
2002-11-25,2.78500,2.82667,2.88500,3.03833
2002-11-26,2.78333,2.83000,2.90000,3.04833
2002-11-27,2.78167,2.83167,2.90167,3.04833
2002-11-28,2.78000,2.82500,2.88333,3.00500
2002-11-29,2.78000,2.82167,2.87000,2.99333
2002-12-02,2.78000,2.82500,2.87833,3.01833
2002-12-03,2.78000,2.83667,2.90333,3.04333
2002-12-04,2.78000,2.83667,2.90333,3.04833
2002-12-05,2.78500,2.84333,2.92167,3.06000
2002-12-06,2.82500,2.89500,3.00000,3.15000
2002-12-09,2.82333,2.89667,3.00000,3.15833
2002-12-10,2.81500,2.88000,2.98500,3.14000
2002-12-11,2.81667,2.87667,2.97833,3.13833
2002-12-12,2.81167,2.89000,3.00000,3.18167
2002-12-13,2.81333,2.91333,3.03667,3.25667
2002-12-16,2.80667,2.90667,3.04667,3.26000
2002-12-17,2.79833,2.89167,3.02667,3.24667
2002-12-18,2.80000,2.89333,3.04000,3.26833
2002-12-19,2.79500,2.89833,3.06000,3.28833
2002-12-20,2.80000,2.92500,3.09167,3.34500
2002-12-23,2.80000,2.93167,3.09500,3.35333
2002-12-24,2.79667,2.93500,3.10500,3.35667
2002-12-25,2.79333,2.94167,3.11167,3.36833
2002-12-26,2.79000,2.93667,3.10667,3.37000
2002-12-27,2.78833,2.93667,3.09833,3.36667
2002-12-30,2.78333,2.92167,3.07833,3.33167
2002-12-31,2.78167,2.91000,3.04833,3.31333
2003-01-01,2.78167,2.90333,3.04833,3.31167
2003-01-02,2.78167,2.89667,3.03667,3.28500
2003-01-03,2.77667,2.88167,3.00000,3.22667
2003-01-06,2.77667,2.87833,3.00000,3.22000
2003-01-07,2.77833,2.87833,3.00000,3.24167
2003-01-08,2.78333,2.88833,3.01167,3.25333
2003-01-09,2.79333,2.90000,3.03333,3.28167
2003-01-10,2.80500,2.91667,3.06000,3.31500
2003-01-13,2.81167,2.93333,3.07000,3.33333
2003-01-14,2.83000,2.96000,3.10000,3.37333
2003-01-15,2.82667,2.95667,3.09167,3.34000
2003-01-16,2.83333,2.96833,3.10000,3.35000
2003-01-17,2.86833,3.01333,3.14667,3.36833
2003-01-20,2.95333,3.07333,3.22833,3.43333
2003-01-21,2.94500,3.08000,3.21500,3.44000
2003-01-22,2.93667,3.06500,3.18667,3.37500
2003-01-23,3.03833,3.13667,3.29833,3.50000
2003-01-24,3.03000,3.13333,3.29667,3.49667
2003-01-27,3.03333,3.13500,3.30167,3.49500
2003-01-28,3.04000,3.14000,3.28333,3.45833
2003-01-29,3.04000,3.14667,3.26000,3.43000
2003-01-30,3.04333,3.14333,3.25833,3.43667
2003-01-31,3.07667,3.20333,3.35333,3.54667
2003-02-03,3.07667,3.21500,3.37333,3.59167
2003-02-04,3.08167,3.22333,3.36500,3.56000
2003-02-05,3.08167,3.24833,3.37833,3.61000
2003-02-06,3.08333,3.25000,3.39333,3.62833
2003-02-07,3.08500,3.26333,3.42167,3.65667
2003-02-10,3.08833,3.25833,3.42000,3.65500
2003-02-11,3.08500,3.25833,3.42000,3.65833
2003-02-12,3.08833,3.26167,3.42000,3.65000
2003-02-13,3.09833,3.27333,3.43000,3.67833
2003-02-14,3.11500,3.28500,3.44000,3.67000
2003-02-17,3.13667,3.28667,3.43833,3.66667
2003-02-18,3.13000,3.27833,3.42167,3.64667
2003-02-19,3.13000,3.27167,3.41167,3.61833
2003-02-20,3.12500,3.26667,3.42167,3.63000
2003-02-21,3.13000,3.26833,3.41500,3.63833
2003-02-24,3.10333,3.19167,3.32667,3.53000
2003-02-25,3.11667,3.20167,3.36167,3.62333
2003-02-26,3.14667,3.25000,3.40167,3.64167
2003-02-27,3.17833,3.28167,3.42500,3.64833
2003-02-28,3.21667,3.30333,3.44833,3.65500
2003-03-03,3.23833,3.30833,3.45667,3.67667
2003-03-04,3.24833,3.33500,3.49333,3.74167
2003-03-05,3.27000,3.34667,3.51333,3.75667
2003-03-06,3.31333,3.35333,3.48000,3.67833
2003-03-07,3.31500,3.34500,3.45833,3.64167
2003-03-10,3.32167,3.34833,3.43000,3.57833
2003-03-11,3.32500,3.35667,3.45333,3.62500
2003-03-12,3.31333,3.34500,3.42333,3.59000
2003-03-13,3.30833,3.34000,3.40667,3.56000
2003-03-14,3.31000,3.34500,3.40667,3.55333
2003-03-17,3.31667,3.35000,3.42833,3.57667
2003-03-18,3.32167,3.36500,3.44167,3.59833
2003-03-19,3.32667,3.36167,3.44333,3.59833
2003-03-20,3.33167,3.37167,3.44333,3.59500
2003-03-21,3.33833,3.38000,3.45500,3.60000
2003-03-24,3.34500,3.38167,3.44833,3.58333
2003-03-25,3.32833,3.36667,3.41333,3.53167
2003-03-26,3.32833,3.37167,3.42167,3.54833
2003-03-27,3.32833,3.36500,3.43167,3.55000
2003-03-28,3.32500,3.36500,3.44333,3.56167
2003-03-31,3.32500,3.36833,3.45500,3.57000
2003-04-01,3.32000,3.37333,3.45500,3.57000
2003-04-02,3.31667,3.37500,3.45500,3.56833
2003-04-03,3.31667,3.37333,3.44667,3.53667
2003-04-04,3.31667,3.37333,3.44833,3.53667
2003-04-07,3.31167,3.36000,3.40833,3.48167
2003-04-08,3.31000,3.35833,3.38833,3.45333
2003-04-09,3.29500,3.32167,3.32833,3.34833
2003-04-10,3.28000,3.31000,3.25000,3.23167
2003-04-11,3.28000,3.30833,3.25833,3.24167
2003-04-14,3.28333,3.30667,3.26000,3.24833
2003-04-15,3.28417,3.30917,3.26167,3.24667
2003-04-16,3.29000,3.31000,3.27500,3.26833
2003-04-17,3.29833,3.31667,3.30833,3.29833
2003-04-18,3.29333,3.31500,3.26833,3.25167
2003-04-21,3.30500,3.32000,3.26833,3.23167
2003-04-22,3.30833,3.31833,3.27333,3.23667
2003-04-23,3.30500,3.31000,3.22833,3.14833
2003-04-24,3.30000,3.30167,3.21333,3.10667
2003-04-25,3.29833,3.29500,3.18833,3.08333
2003-04-28,3.29167,3.28833,3.18000,3.08500
2003-04-29,3.30000,3.28833,3.20167,3.09667
2003-04-30,3.29667,3.28500,3.16000,3.02833
2003-05-01,3.29500,3.28667,3.17167,3.03500
2003-05-02,3.29333,3.28000,3.17833,3.05500
2003-05-05,3.27500,3.22667,3.11167,2.94333
2003-05-06,3.27333,3.21333,3.09167,2.93000
2003-05-07,3.27167,3.21000,3.09667,2.97500
2003-05-08,3.26000,3.19833,3.06000,2.93333
2003-05-09,3.25833,3.19167,3.06000,2.93833
2003-05-12,3.28000,3.22000,3.12167,3.01500
2003-05-13,3.27833,3.22667,3.14833,3.06167
2003-05-14,3.27417,3.21917,3.14417,3.06833
2003-05-15,3.27000,3.21167,3.11500,3.04500
2003-05-16,3.27000,3.21500,3.12000,3.05333
2003-05-19,3.27000,3.21333,3.12000,3.05500
2003-05-20,3.26667,3.20833,3.12000,3.05000
2003-05-21,3.26000,3.20333,3.11833,3.03833
2003-05-22,3.25333,3.21000,3.14333,3.10667
2003-05-23,3.25083,3.21000,3.14667,3.11167
2003-05-26,3.24667,3.20000,3.15333,3.11333
2003-05-27,3.24083,3.19167,3.14167,3.08667
2003-05-28,3.26500,3.22500,3.19333,3.16333
2003-05-29,3.26917,3.23000,3.20000,3.18000
2003-05-30,3.05500,3.01000,2.98167,2.99000
2003-06-02,3.05000,3.00167,2.95500,2.94833
2003-06-03,3.03500,2.92833,2.83000,2.76833
2003-06-04,3.03667,2.93500,2.84000,2.77833
2003-06-05,3.03500,2.93333,2.84167,2.80833
2003-06-06,3.03167,2.91667,2.78000,2.73667
2003-06-09,3.04000,2.91833,2.79833,2.75000
2003-06-10,3.04000,2.92500,2.80000,2.74167
2003-06-11,3.04500,2.93500,2.80667,2.75333
2003-06-12,3.04833,2.94000,2.81500,2.76667
2003-06-13,3.05167,2.94333,2.83000,2.80333
2003-06-16,3.05333,2.94333,2.83333,2.80667
2003-06-17,3.05000,2.96667,2.92267,2.94400
2003-06-18,3.04833,2.97167,2.91667,2.93000
2003-06-19,3.04500,2.97000,2.91000,2.92000
2003-06-20,3.04667,2.98167,2.93500,2.95500
2003-06-23,3.03667,2.96833,2.90333,2.92333
2003-06-24,3.03500,2.95167,2.88167,2.89833
2003-06-25,3.02500,2.93167,2.84167,2.86000
2003-06-26,3.02333,2.93333,2.86333,2.89833
2003-06-27,3.02000,2.93000,2.87167,2.90500
2003-06-30,3.01500,2.93000,2.90000,2.95667
2003-07-01,3.00333,2.93000,2.89667,2.95000
2003-07-02,2.99000,2.92500,2.89333,2.94500
2003-07-03,2.98333,2.91333,2.89333,2.94167
2003-07-04,2.94333,2.87000,2.82500,2.85167
2003-07-07,2.92667,2.85500,2.82667,2.85167
2003-07-08,2.92000,2.85833,2.85000,2.91500
2003-07-09,2.89167,2.83833,2.82333,2.90500
2003-07-10,2.88167,2.83167,2.82167,2.90500
2003-07-11,2.87417,2.85667,2.85667,2.98500
2003-07-14,2.86500,2.84833,2.85333,2.97500
2003-07-15,2.86000,2.84000,2.84500,2.97167
2003-07-16,2.85500,2.84500,2.85667,2.98000
2003-07-17,2.84500,2.83333,2.83833,2.96500
2003-07-18,2.82833,2.83833,2.86000,3.03333
2003-07-21,2.82667,2.83500,2.85500,3.02167
2003-07-22,2.82167,2.81167,2.79833,2.86833
2003-07-23,2.81667,2.81000,2.80333,2.88667
2003-07-24,2.81500,2.80667,2.79667,2.86667
2003-07-25,2.80333,2.79500,2.78167,2.84167
2003-07-28,2.80833,2.81000,2.81000,2.91833
2003-07-29,2.80167,2.80167,2.80333,2.89500
2003-07-30,2.80000,2.80000,2.80000,2.87500
2003-07-31,2.80167,2.80000,2.80000,2.87500
2003-08-01,2.80000,2.80000,2.79667,2.87333
2003-08-04,2.80000,2.80000,2.80000,2.87833
2003-08-05,2.80167,2.79833,2.79833,2.87333
2003-08-06,2.77333,2.71833,2.69500,2.74833
2003-08-07,2.77833,2.71167,2.69667,2.76333
2003-08-08,2.77500,2.71667,2.69500,2.75667
2003-08-11,2.77333,2.72000,2.70167,2.76500
2003-08-12,2.75833,2.72167,2.69833,2.75667
2003-08-13,2.75333,2.73000,2.70167,2.77667
2003-08-14,2.73167,2.70500,2.68167,2.71333
2003-08-15,2.72000,2.69000,2.65500,2.68667
2003-08-18,2.72667,2.70167,2.67000,2.70333
2003-08-19,2.73333,2.72167,2.73833,2.79333
2003-08-20,2.74167,2.73667,2.74500,2.78833
2003-08-21,2.73333,2.73000,2.73333,2.77667
2003-08-22,2.73500,2.71833,2.71500,2.75833
2003-08-25,2.73167,2.71500,2.71667,2.76000
2003-08-26,2.74167,2.73833,2.74000,2.79500
2003-08-27,2.74667,2.74333,2.74333,2.79833
2003-08-28,2.75000,2.74583,2.74917,2.83333
2003-08-29,2.78000,2.78000,2.78167,2.87833
2003-09-01,2.78000,2.79167,2.81667,2.93167
2003-09-02,2.78333,2.79000,2.81167,2.94167
2003-09-03,2.78167,2.79167,2.80833,2.93833
2003-09-04,2.78833,2.79500,2.81000,2.93167
2003-09-05,2.79000,2.77667,2.75500,2.82667
2003-09-08,2.78667,2.75833,2.74000,2.81667
2003-09-09,2.79167,2.75333,2.73167,2.79167
2003-09-10,2.80167,2.75833,2.73500,2.80833
2003-09-11,2.80333,2.75000,2.72833,2.77500
2003-09-12,2.80000,2.75167,2.72500,2.79000
2003-09-15,2.80000,2.75500,2.73500,2.81333
2003-09-16,2.80000,2.75833,2.74667,2.84000
2003-09-17,2.80000,2.77167,2.77167,2.87500
2003-09-18,2.80500,2.79333,2.79167,2.89667
2003-09-19,2.80167,2.82000,2.83333,2.97667
2003-09-22,2.80333,2.82500,2.85000,3.00333
2003-09-23,2.81167,2.84333,2.91833,3.10500
2003-09-24,2.81500,2.85667,2.93000,3.11667
2003-09-25,2.82000,2.86000,2.92833,3.11333
2003-09-26,2.82000,2.86000,2.90500,3.09500
2003-09-29,2.82000,2.85000,2.87167,3.01333
2003-09-30,2.82000,2.84000,2.85833,2.96667
2003-10-01,2.82000,2.84000,2.86000,2.97500
2003-10-02,2.82333,2.83333,2.85833,2.96667
2003-10-03,2.82000,2.83167,2.85833,2.97667
2003-10-06,2.81333,2.82000,2.83833,2.94500
2003-10-07,2.77833,2.76000,2.75167,2.82167
2003-10-08,2.77667,2.76000,2.75667,2.84833
2003-10-09,2.78333,2.78000,2.78000,2.87167
2003-10-10,2.79667,2.79833,2.80000,2.90000
2003-10-13,2.80000,2.80000,2.81000,2.91000
2003-10-14,2.79667,2.78833,2.77333,2.88833
2003-10-15,2.78833,2.77500,2.77000,2.87833
2003-10-16,2.84000,2.80333,2.79500,2.89333
2003-10-17,2.85500,2.80833,2.80000,2.88833
2003-10-20,2.85667,2.82000,2.80000,2.90000
2003-10-21,2.87167,2.83000,2.80667,2.90000
2003-10-22,2.87167,2.81167,2.77333,2.86833
2003-10-23,2.86667,2.81000,2.78667,2.87167
2003-10-24,2.85833,2.80333,2.77667,2.85333
2003-10-27,2.84833,2.79667,2.76167,2.81167
2003-10-28,2.84333,2.78167,2.74500,2.78667
2003-10-29,2.83333,2.76833,2.71833,2.75667
2003-10-30,2.80500,2.75667,2.70500,2.73833
2003-10-31,2.80000,2.75250,2.69833,2.74250
2003-11-03,2.78833,2.74667,2.69333,2.73333
2003-11-04,2.77417,2.74417,2.69167,2.74000
2003-11-05,2.76167,2.74083,2.69583,2.74000
2003-11-06,2.75333,2.74000,2.69500,2.74500
2003-11-07,2.75500,2.74333,2.69167,2.74500
2003-11-10,2.74667,2.72667,2.68667,2.73000
2003-11-11,2.75000,2.71750,2.67833,2.72167
2003-11-12,2.73000,2.69833,2.66667,2.72000
2003-11-13,2.71500,2.68000,2.64167,2.68333
2003-11-14,2.70167,2.66167,2.60667,2.64833
2003-11-17,2.69333,2.63500,2.57500,2.62333
2003-11-18,2.68667,2.63000,2.57000,2.62083
2003-11-19,2.68167,2.62500,2.56667,2.61833
2003-11-20,2.66833,2.60667,2.54167,2.56167
