offset_starttime,distance,time_offset,count,end_time,speed,deviceuuid,start_time,calorie,offset_endtime
2019-04-12 22:18:00,43.9,UTC-0300,58,2019-04-13 01:19:00.000,1.3611112,jQfnryI8/B,2019-04-13 01:18:00.000,2.45,2019-04-12 22:19:00.000
2019-04-12 22:19:00,19.56,UTC-0300,24,2019-04-13 01:19:59.999,1.8333334,F/D7+hL5E5,2019-04-13 01:19:00.000,1.03,2019-04-12 22:19:59.999
2019-04-12 22:23:00,13.98,UTC-0300,19,2019-04-13 01:24:00.000,1.25,jQfnryI8/B,2019-04-13 01:23:00.000,0.84,2019-04-12 22:24:00.000
2019-04-12 22:24:00,11.45,UTC-0300,15,2019-04-13 01:25:00.000,1.3333333,jQfnryI8/B,2019-04-13 01:24:00.000,0.66,2019-04-12 22:25:00.000
2019-04-12 22:25:00,36.5,UTC-0300,49,2019-04-13 01:25:59.999,1.4166666,F/D7+hL5E5,2019-04-13 01:25:00.000,2.12,2019-04-12 22:25:59.999
2019-04-12 22:25:00,64.13,UTC-0300,77,2019-04-13 01:26:00.000,1.3888888,jQfnryI8/B,2019-04-13 01:25:00.000,3.7,2019-04-12 22:26:00.000
2019-04-12 22:26:00,11.84,UTC-0300,19,2019-04-13 01:26:59.999,0.8611110999999999,F/D7+hL5E5,2019-04-13 01:26:00.000,0.75,2019-04-12 22:26:59.999
2019-04-12 22:31:00,13.51,UTC-0300,18,2019-04-13 01:32:00.000,1.3333334,jQfnryI8/B,2019-04-13 01:31:00.000,0.8,2019-04-12 22:32:00.000
2019-04-12 22:31:00,10.53,UTC-0300,15,2019-04-13 01:31:59.999,1.3888888,F/D7+hL5E5,2019-04-13 01:31:00.000,0.61,2019-04-12 22:31:59.999
2019-04-12 22:32:00,18.73,UTC-0300,24,2019-04-13 01:32:59.999,1.5,F/D7+hL5E5,2019-04-13 01:32:00.000,1.05,2019-04-12 22:32:59.999
2019-04-12 22:32:00,23.1,UTC-0300,29,2019-04-13 01:33:00.000,2.1568933,jQfnryI8/B,2019-04-13 01:32:00.000,1.6800003,2019-04-12 22:33:00.000
2019-04-12 22:51:00,24.64,UTC-0300,34,2019-04-13 01:51:59.999,1.2777778,F/D7+hL5E5,2019-04-13 01:51:00.000,1.4,2019-04-12 22:51:59.999
2019-04-12 22:51:00,29.43,UTC-0300,36,2019-04-13 01:52:00.000,1.7777778000000002,jQfnryI8/B,2019-04-13 01:51:00.000,1.54,2019-04-12 22:52:00.000
2019-04-12 22:57:00,39.92,UTC-0300,51,2019-04-13 01:58:00.000,1.25,jQfnryI8/B,2019-04-13 01:57:00.000,2.09,2019-04-12 22:58:00.000
2019-04-12 22:57:00,30.27,UTC-0300,49,2019-04-13 01:57:59.999,0.9722222,F/D7+hL5E5,2019-04-13 01:57:00.000,1.85,2019-04-12 22:57:59.999
2019-04-12 22:58:00,13.06,UTC-0300,16,2019-04-13 01:59:00.000,1.75,jQfnryI8/B,2019-04-13 01:58:00.000,0.69,2019-04-12 22:59:00.000
2019-04-12 22:59:00,26.16,UTC-0300,32,2019-04-13 02:00:00.000,1.9444444,jQfnryI8/B,2019-04-13 01:59:00.000,1.32,2019-04-12 23:00:00.000
2019-04-12 23:06:00,16.23,UTC-0300,22,2019-04-13 02:06:59.999,1.5277778,F/D7+hL5E5,2019-04-13 02:06:00.000,0.92,2019-04-12 23:06:59.999
2019-04-12 23:07:00,9.06,UTC-0300,13,2019-04-13 02:07:59.999,1.25,F/D7+hL5E5,2019-04-13 02:07:00.000,0.53,2019-04-12 23:07:59.999
2019-04-12 23:08:00,10.85,UTC-0300,13,2019-04-13 02:09:00.000,1.9722222,jQfnryI8/B,2019-04-13 02:08:00.000,0.5,2019-04-12 23:09:00.000
2019-04-12 23:09:00,28.44,UTC-0300,24,2019-04-13 02:10:00.000,2.8169725,jQfnryI8/B,2019-04-13 02:09:00.000,1.95,2019-04-12 23:10:00.000
2019-04-12 23:14:00,30.57,UTC-0300,42,2019-04-13 02:14:59.999,1.25,F/D7+hL5E5,2019-04-13 02:14:00.000,1.77,2019-04-12 23:14:59.999
2019-04-12 23:14:00,37.39,UTC-0300,48,2019-04-13 02:15:00.000,1.5833334,jQfnryI8/B,2019-04-13 02:14:00.000,1.96,2019-04-12 23:15:00.000
2019-04-12 23:19:00,59.59,UTC-0300,76,2019-04-13 02:20:00.000,1.3888888,jQfnryI8/B,2019-04-13 02:19:00.000,3.2,2019-04-12 23:20:00.000
2019-04-12 23:19:00,41.9,UTC-0300,70,2019-04-13 02:19:59.999,0.9444444,F/D7+hL5E5,2019-04-13 02:19:00.000,2.75,2019-04-12 23:19:59.999
2019-04-12 23:23:00,8.41,UTC-0300,13,2019-04-13 02:23:59.999,1.0555556,F/D7+hL5E5,2019-04-13 02:23:00.000,0.52,2019-04-12 23:23:59.999
2019-04-12 23:24:00,41.39,UTC-0300,44,2019-04-13 02:25:00.000,1.9915369,jQfnryI8/B,2019-04-13 02:24:00.000,2.8799999,2019-04-12 23:25:00.000
2019-04-12 23:25:00,41.94,UTC-0300,59,2019-04-13 02:25:59.999,1.3888888,F/D7+hL5E5,2019-04-13 02:25:00.000,2.36,2019-04-12 23:25:59.999
2019-04-12 23:26:00,13.0,UTC-0300,19,2019-04-13 02:26:59.999,1.3055556,F/D7+hL5E5,2019-04-13 02:26:00.000,0.77,2019-04-12 23:26:59.999
2019-04-12 23:27:00,14.08,UTC-0300,22,2019-04-13 02:27:59.999,1.1111112,F/D7+hL5E5,2019-04-13 02:27:00.000,0.88,2019-04-12 23:27:59.999
2019-04-13 00:14:00,17.74,UTC-0300,22,2019-04-13 03:14:59.999,1.2777778,F/D7+hL5E5,2019-04-13 03:14:00.000,1.12,2019-04-13 00:14:59.999
2019-04-13 00:15:00,12.94,UTC-0300,20,2019-04-13 03:15:59.999,1.0833334,F/D7+hL5E5,2019-04-13 03:15:00.000,0.8,2019-04-13 00:15:59.999
2019-04-13 00:24:00,37.58,UTC-0300,56,2019-04-13 03:24:59.999,1.0833334,F/D7+hL5E5,2019-04-13 03:24:00.000,2.26,2019-04-13 00:24:59.999
2019-04-13 00:25:00,11.39,UTC-0300,16,2019-04-13 03:25:59.999,0.3611111,F/D7+hL5E5,2019-04-13 03:25:00.000,0.65,2019-04-13 00:25:59.999
2019-04-13 00:26:00,14.08,UTC-0300,22,2019-04-13 03:26:59.999,1.0,F/D7+hL5E5,2019-04-13 03:26:00.000,0.88,2019-04-13 00:26:59.999
2019-04-13 00:27:00,42.96,UTC-0300,62,2019-04-13 03:27:59.999,1.1666666,F/D7+hL5E5,2019-04-13 03:27:00.000,2.53,2019-04-13 00:27:59.999
2019-04-13 00:28:00,11.02,UTC-0300,16,2019-04-13 03:28:59.999,0.3611111,F/D7+hL5E5,2019-04-13 03:28:00.000,0.64,2019-04-13 00:28:59.999
2019-04-13 00:29:00,17.78,UTC-0300,24,2019-04-13 03:29:59.999,1.2777778,F/D7+hL5E5,2019-04-13 03:29:00.000,1.0,2019-04-13 00:29:59.999
2019-04-13 00:30:00,12.03,UTC-0300,19,2019-04-13 03:30:59.999,1.2777778,F/D7+hL5E5,2019-04-13 03:30:00.000,0.75,2019-04-13 00:30:59.999
2019-04-13 00:33:00,21.43,UTC-0300,30,2019-04-13 03:33:59.999,1.0833334,F/D7+hL5E5,2019-04-13 03:33:00.000,1.25,2019-04-13 00:33:59.999
2019-04-13 08:26:00,17.120003,UTC-0300,21,2019-04-13 11:27:00.000,1.7801828000000002,jQfnryI8/B,2019-04-13 11:26:00.000,0.87,2019-04-13 08:27:00.000
2019-04-13 08:27:00,2.5,UTC-0300,3,2019-04-13 11:28:00.000,1.9444445,jQfnryI8/B,2019-04-13 11:27:00.000,0.12,2019-04-13 08:28:00.000
2019-04-13 08:33:00,13.079999,UTC-0300,17,2019-04-13 11:34:00.000,1.4405805,jQfnryI8/B,2019-04-13 11:33:00.000,0.72,2019-04-13 08:34:00.000
2019-04-13 10:04:00,36.72,UTC-0300,56,2019-04-13 13:04:59.999,1.1944444,F/D7+hL5E5,2019-04-13 13:04:00.000,2.11,2019-04-13 10:04:59.999
2019-04-13 10:05:00,50.53,UTC-0300,83,2019-04-13 13:05:59.999,1.0833334,F/D7+hL5E5,2019-04-13 13:05:00.000,3.19,2019-04-13 10:05:59.999
2019-04-13 10:07:00,21.64,UTC-0300,29,2019-04-13 13:07:59.999,1.4722222,F/D7+hL5E5,2019-04-13 13:07:00.000,1.21,2019-04-13 10:07:59.999
2019-04-13 10:29:00,16.27,UTC-0300,21,2019-04-13 13:29:59.999,1.456954,F/D7+hL5E5,2019-04-13 13:29:00.000,0.87,2019-04-13 10:29:59.999
2019-04-13 10:34:00,10.59,UTC-0300,14,2019-04-13 13:34:59.999,1.6879966,F/D7+hL5E5,2019-04-13 13:34:00.000,0.58,2019-04-13 10:34:59.999
2019-04-13 10:35:00,15.79,UTC-0300,27,2019-04-13 13:35:59.999,1.1944444,F/D7+hL5E5,2019-04-13 13:35:00.000,1.03,2019-04-13 10:35:59.999
2019-04-13 10:36:00,9.02,UTC-0300,13,2019-04-13 13:36:59.999,1.1944444,F/D7+hL5E5,2019-04-13 13:36:00.000,0.54,2019-04-13 10:36:59.999
2019-04-13 10:41:00,14.86,UTC-0300,24,2019-04-13 13:41:59.999,1.0,F/D7+hL5E5,2019-04-13 13:41:00.000,0.98,2019-04-13 10:41:59.999
2019-04-13 10:43:00,19.43,UTC-0300,28,2019-04-13 13:43:59.999,1.3333334,F/D7+hL5E5,2019-04-13 13:43:00.000,1.12,2019-04-13 10:43:59.999
2019-04-13 10:45:00,12.77,UTC-0300,20,2019-04-13 13:45:59.999,1.0555556,F/D7+hL5E5,2019-04-13 13:45:00.000,0.8,2019-04-13 10:45:59.999
2019-04-13 10:46:00,8.34,UTC-0300,15,2019-04-13 13:46:59.999,1.1944444,F/D7+hL5E5,2019-04-13 13:46:00.000,0.57,2019-04-13 10:46:59.999
2019-04-13 10:47:00,9.97,UTC-0300,16,2019-04-13 13:47:59.999,0.9166667,F/D7+hL5E5,2019-04-13 13:47:00.000,0.63,2019-04-13 10:47:59.999
2019-04-13 10:48:00,12.54,UTC-0300,19,2019-04-13 13:48:59.999,1.3888888,F/D7+hL5E5,2019-04-13 13:48:00.000,0.76,2019-04-13 10:48:59.999
2019-04-13 10:49:00,35.17,UTC-0300,43,2019-04-13 13:50:00.000,1.6666667000000002,jQfnryI8/B,2019-04-13 13:49:00.000,1.81,2019-04-13 10:50:00.000
2019-04-13 10:49:00,29.2,UTC-0300,43,2019-04-13 13:49:59.999,1.3888888,F/D7+hL5E5,2019-04-13 13:49:00.000,1.74,2019-04-13 10:49:59.999
2019-04-13 10:50:00,11.5,UTC-0300,19,2019-04-13 13:50:59.999,0.9444444,F/D7+hL5E5,2019-04-13 13:50:00.000,0.74,2019-04-13 10:50:59.999
2019-04-13 10:52:00,12.16,UTC-0300,20,2019-04-13 13:52:59.999,1.0277778,F/D7+hL5E5,2019-04-13 13:52:00.000,0.78,2019-04-13 10:52:59.999
2019-04-13 10:54:00,14.1,UTC-0300,18,2019-04-13 13:54:59.999,1.25,F/D7+hL5E5,2019-04-13 13:54:00.000,0.74,2019-04-13 10:54:59.999
2019-04-13 10:55:00,18.72,UTC-0300,25,2019-04-13 13:55:59.999,1.4444444,F/D7+hL5E5,2019-04-13 13:55:00.000,1.02,2019-04-13 10:55:59.999
2019-04-13 10:56:00,7.96,UTC-0300,10,2019-04-13 13:56:59.999,1.6111112,F/D7+hL5E5,2019-04-13 13:56:00.000,0.41,2019-04-13 10:56:59.999
2019-04-13 10:57:00,37.39,UTC-0300,56,2019-04-13 13:57:59.999,1.2222222,F/D7+hL5E5,2019-04-13 13:57:00.000,2.26,2019-04-13 10:57:59.999
2019-04-13 10:58:00,24.17,UTC-0300,34,2019-04-13 13:58:59.999,1.3888888,F/D7+hL5E5,2019-04-13 13:58:00.000,1.35,2019-04-13 10:58:59.999
2019-04-13 10:59:00,56.88,UTC-0300,82,2019-04-13 13:59:59.999,1.2222222,F/D7+hL5E5,2019-04-13 13:59:00.000,3.33,2019-04-13 10:59:59.999
2019-04-13 11:00:00,12.08,UTC-0300,22,2019-04-13 14:00:59.999,0.9113855,F/D7+hL5E5,2019-04-13 14:00:00.000,0.81,2019-04-13 11:00:59.999
2019-04-13 11:01:00,11.33,UTC-0300,17,2019-04-13 14:01:59.999,1.1111112,F/D7+hL5E5,2019-04-13 14:01:00.000,0.68,2019-04-13 11:01:59.999
2019-04-13 11:02:00,15.67,UTC-0300,25,2019-04-13 14:02:59.999,1.1666666,F/D7+hL5E5,2019-04-13 14:02:00.000,0.98,2019-04-13 11:02:59.999
2019-04-13 11:05:00,20.58,UTC-0300,33,2019-04-13 14:05:59.999,1.1666666,F/D7+hL5E5,2019-04-13 14:05:00.000,1.3,2019-04-13 11:05:59.999
2019-04-13 11:06:00,27.13,UTC-0300,41,2019-04-13 14:06:59.999,1.0987595,F/D7+hL5E5,2019-04-13 14:06:00.000,1.58,2019-04-13 11:06:59.999
2019-04-13 11:07:00,24.43,UTC-0300,39,2019-04-13 14:07:59.999,1.2222222,F/D7+hL5E5,2019-04-13 14:07:00.000,1.54,2019-04-13 11:07:59.999
2019-04-13 11:08:00,19.44,UTC-0300,33,2019-04-13 14:08:59.999,1.0555556,F/D7+hL5E5,2019-04-13 14:08:00.000,1.28,2019-04-13 11:08:59.999
2019-04-13 11:09:00,2.59,UTC-0300,4,2019-04-13 14:09:59.999,1.0833334,F/D7+hL5E5,2019-04-13 14:09:00.000,0.16,2019-04-13 11:09:59.999
2019-04-13 11:10:00,13.71,UTC-0300,25,2019-04-13 14:10:59.999,1.131023,F/D7+hL5E5,2019-04-13 14:10:00.000,0.85,2019-04-13 11:10:59.999
2019-04-13 11:11:00,10.75,UTC-0300,16,2019-04-13 14:11:59.999,1.1666666,F/D7+hL5E5,2019-04-13 14:11:00.000,0.64,2019-04-13 11:11:59.999
2019-04-13 11:13:00,20.06,UTC-0300,31,2019-04-13 14:13:59.999,1.1666666,F/D7+hL5E5,2019-04-13 14:13:00.000,1.26,2019-04-13 11:13:59.999
2019-04-13 11:14:00,19.0,UTC-0300,29,2019-04-13 14:14:59.999,1.0555556,F/D7+hL5E5,2019-04-13 14:14:00.000,1.17,2019-04-13 11:14:59.999
2019-04-13 11:15:00,10.21,UTC-0300,17,2019-04-13 14:15:59.999,1.0277778,F/D7+hL5E5,2019-04-13 14:15:00.000,0.66,2019-04-13 11:15:59.999
2019-04-13 11:15:00,0.0,UTC-0300,0,2019-04-13 14:16:00.000,0.0,jQfnryI8/B,2019-04-13 14:15:00.000,0.0,2019-04-13 11:16:00.000
2019-04-13 11:18:00,16.67,UTC-0300,22,2019-04-13 14:18:59.999,1.3611112,F/D7+hL5E5,2019-04-13 14:18:00.000,0.92,2019-04-13 11:18:59.999
2019-04-13 11:19:00,18.52,UTC-0300,26,2019-04-13 14:19:59.999,1.3611112,F/D7+hL5E5,2019-04-13 14:19:00.000,1.09,2019-04-13 11:19:59.999
2019-04-13 11:21:00,8.83,UTC-0300,16,2019-04-13 14:21:59.999,0.8333333,F/D7+hL5E5,2019-04-13 14:21:00.000,0.61,2019-04-13 11:21:59.999
2019-04-13 11:22:00,5.08,UTC-0300,7,2019-04-13 14:23:00.000,1.1944444,jQfnryI8/B,2019-04-13 14:22:00.000,0.32,2019-04-13 11:23:00.000
2019-04-13 11:22:00,10.13,UTC-0300,18,2019-04-13 14:22:59.999,1.0277778,F/D7+hL5E5,2019-04-13 14:22:00.000,0.68,2019-04-13 11:22:59.999
2019-04-13 11:24:00,25.56,UTC-0300,36,2019-04-13 14:24:59.999,1.2689075,F/D7+hL5E5,2019-04-13 14:24:00.000,1.42,2019-04-13 11:24:59.999
2019-04-13 11:25:00,24.91,UTC-0300,35,2019-04-13 14:25:59.999,1.6242218000000002,F/D7+hL5E5,2019-04-13 14:25:00.000,1.42,2019-04-13 11:25:59.999
2019-04-13 11:26:00,6.76,UTC-0300,9,2019-04-13 14:27:00.000,1.2222222,jQfnryI8/B,2019-04-13 14:26:00.000,0.39,2019-04-13 11:27:00.000
2019-04-13 11:27:00,57.32,UTC-0300,72,2019-04-13 14:27:59.999,1.6801337,F/D7+hL5E5,2019-04-13 14:27:00.000,3.11,2019-04-13 11:27:59.999
2019-04-13 11:28:00,42.55,UTC-0300,50,2019-04-13 14:29:00.000,1.8599027,jQfnryI8/B,2019-04-13 14:28:00.000,2.3999999,2019-04-13 11:29:00.000
2019-04-13 11:28:00,21.39,UTC-0300,32,2019-04-13 14:28:59.999,1.25,F/D7+hL5E5,2019-04-13 14:28:00.000,1.26,2019-04-13 11:28:59.999
2019-04-13 11:29:00,5.55,UTC-0300,7,2019-04-13 14:30:00.000,1.5,jQfnryI8/B,2019-04-13 14:29:00.000,0.3,2019-04-13 11:30:00.000
2019-04-13 11:29:00,10.85,UTC-0300,15,2019-04-13 14:29:59.999,1.6388888,F/D7+hL5E5,2019-04-13 14:29:00.000,0.6,2019-04-13 11:29:59.999
2019-04-13 11:30:00,12.41,UTC-0300,20,2019-04-13 14:30:59.999,1.0,F/D7+hL5E5,2019-04-13 14:30:00.000,0.78,2019-04-13 11:30:59.999
2019-04-13 11:30:00,28.05,UTC-0300,36,2019-04-13 14:31:00.000,1.3611112,jQfnryI8/B,2019-04-13 14:30:00.000,1.47,2019-04-13 11:31:00.000
2019-04-13 11:31:00,25.78,UTC-0300,32,2019-04-13 14:32:00.000,1.6666666,jQfnryI8/B,2019-04-13 14:31:00.000,1.4,2019-04-13 11:32:00.000
2019-04-13 11:31:00,21.06,UTC-0300,28,2019-04-13 14:31:59.999,1.25,F/D7+hL5E5,2019-04-13 14:31:00.000,1.2,2019-04-13 11:31:59.999
2019-04-13 11:32:00,31.99,UTC-0300,41,2019-04-13 14:33:00.000,1.4444444,jQfnryI8/B,2019-04-13 14:32:00.000,1.65,2019-04-13 11:33:00.000
2019-04-13 11:32:00,29.67,UTC-0300,38,2019-04-13 14:32:59.999,1.4444444,F/D7+hL5E5,2019-04-13 14:32:00.000,1.64,2019-04-13 11:32:59.999
2019-04-13 11:35:00,72.14999399999998,UTC-0300,88,2019-04-13 14:36:00.000,1.9586477,jQfnryI8/B,2019-04-13 14:35:00.000,3.6399999,2019-04-13 11:36:00.000
2019-04-13 11:35:00,53.54,UTC-0300,80,2019-04-13 14:35:59.999,1.2222222,F/D7+hL5E5,2019-04-13 14:35:00.000,3.28,2019-04-13 11:35:59.999
2019-04-13 11:36:00,21.949999,UTC-0300,29,2019-04-13 14:37:00.000,1.2617528,jQfnryI8/B,2019-04-13 14:36:00.000,1.1900002,2019-04-13 11:37:00.000
2019-04-13 11:36:00,20.48,UTC-0300,28,2019-04-13 14:36:59.999,1.1388888,F/D7+hL5E5,2019-04-13 14:36:00.000,1.17,2019-04-13 11:36:59.999
2019-04-13 11:37:00,13.800001000000002,UTC-0300,17,2019-04-13 14:38:00.000,1.7083592,jQfnryI8/B,2019-04-13 14:37:00.000,0.69000006,2019-04-13 11:38:00.000
2019-04-13 11:37:00,5.79,UTC-0300,9,2019-04-13 14:37:59.999,1.0555556,F/D7+hL5E5,2019-04-13 14:37:00.000,0.35,2019-04-13 11:37:59.999
2019-04-13 11:38:00,23.130001,UTC-0300,29,2019-04-13 14:39:00.000,1.6479578999999998,jQfnryI8/B,2019-04-13 14:38:00.000,1.17,2019-04-13 11:39:00.000
2019-04-13 11:38:00,14.25,UTC-0300,23,2019-04-13 14:38:59.999,1.0277778,F/D7+hL5E5,2019-04-13 14:38:00.000,0.89,2019-04-13 11:38:59.999
2019-04-13 11:41:00,13.5599985,UTC-0300,18,2019-04-13 14:42:00.000,1.2475901000000005,jQfnryI8/B,2019-04-13 14:41:00.000,0.7900001,2019-04-13 11:42:00.000
2019-04-13 11:42:00,53.76,UTC-0300,72,2019-04-13 14:42:59.999,1.4722222,F/D7+hL5E5,2019-04-13 14:42:00.000,2.88,2019-04-13 11:42:59.999
2019-04-13 11:42:00,52.41,UTC-0300,67,2019-04-13 14:43:00.000,1.7222221999999998,jQfnryI8/B,2019-04-13 14:42:00.000,2.92,2019-04-13 11:43:00.000
2019-04-13 11:58:00,27.28,UTC-0300,35,2019-04-13 14:59:00.000,1.4722222,jQfnryI8/B,2019-04-13 14:58:00.000,1.47,2019-04-13 11:59:00.000
2019-04-13 11:58:00,14.5,UTC-0300,22,2019-04-13 14:58:59.999,1.1111112,F/D7+hL5E5,2019-04-13 14:58:00.000,0.87,2019-04-13 11:58:59.999
2019-04-13 11:59:00,9.200001,UTC-0300,12,2019-04-13 15:00:00.000,1.448473,jQfnryI8/B,2019-04-13 14:59:00.000,0.51,2019-04-13 12:00:00.000
2019-04-13 11:59:00,18.07,UTC-0300,22,2019-04-13 14:59:59.999,1.5555556,F/D7+hL5E5,2019-04-13 14:59:00.000,0.94,2019-04-13 11:59:59.999
2019-04-13 12:12:00,23.18,UTC-0300,30,2019-04-13 15:13:00.000,1.3611113,jQfnryI8/B,2019-04-13 15:12:00.000,1.3,2019-04-13 12:13:00.000
2019-04-13 12:13:00,12.82,UTC-0300,18,2019-04-13 15:14:00.000,1.2777778,jQfnryI8/B,2019-04-13 15:13:00.000,0.76,2019-04-13 12:14:00.000
2019-04-13 12:14:00,26.39,UTC-0300,38,2019-04-13 15:14:59.999,1.4722222,F/D7+hL5E5,2019-04-13 15:14:00.000,1.49,2019-04-13 12:14:59.999
2019-04-13 12:14:00,20.64,UTC-0300,26,2019-04-13 15:15:00.000,1.5555556,jQfnryI8/B,2019-04-13 15:14:00.000,1.04,2019-04-13 12:15:00.000
2019-04-13 12:24:00,26.36,UTC-0300,38,2019-04-13 15:24:59.999,1.3888888,F/D7+hL5E5,2019-04-13 15:24:00.000,1.5,2019-04-13 12:24:59.999
2019-04-13 12:24:00,38.18,UTC-0300,48,2019-04-13 15:25:00.000,1.4722222,jQfnryI8/B,2019-04-13 15:24:00.000,1.99,2019-04-13 12:25:00.000
2019-04-13 12:25:00,41.2,UTC-0300,52,2019-04-13 15:26:00.000,1.5555556,jQfnryI8/B,2019-04-13 15:25:00.000,2.15,2019-04-13 12:26:00.000
2019-04-13 12:25:00,21.72,UTC-0300,28,2019-04-13 15:25:59.999,1.4444444,F/D7+hL5E5,2019-04-13 15:25:00.000,1.21,2019-04-13 12:25:59.999
2019-04-13 12:26:00,10.21,UTC-0300,13,2019-04-13 15:27:00.000,1.5,jQfnryI8/B,2019-04-13 15:26:00.000,0.52,2019-04-13 12:27:00.000
2019-04-13 12:26:00,15.7,UTC-0300,20,2019-04-13 15:26:59.999,1.5833334,F/D7+hL5E5,2019-04-13 15:26:00.000,0.84,2019-04-13 12:26:59.999
2019-04-13 12:29:00,26.04,UTC-0300,31,2019-04-13 15:29:59.999,2.5277777,F/D7+hL5E5,2019-04-13 15:29:00.000,1.25,2019-04-13 12:29:59.999
2019-04-13 12:29:00,28.54,UTC-0300,33,2019-04-13 15:30:00.000,2.6329613,jQfnryI8/B,2019-04-13 15:29:00.000,1.37,2019-04-13 12:30:00.000
2019-04-13 12:32:00,22.910002,UTC-0300,30,2019-04-13 15:33:00.000,1.3443117,jQfnryI8/B,2019-04-13 15:32:00.000,1.27,2019-04-13 12:33:00.000
2019-04-13 12:32:00,22.86,UTC-0300,34,2019-04-13 15:32:59.999,1.4166666,F/D7+hL5E5,2019-04-13 15:32:00.000,1.35,2019-04-13 12:32:59.999
2019-04-13 12:33:00,57.27,UTC-0300,68,2019-04-13 15:34:00.000,1.6111112,jQfnryI8/B,2019-04-13 15:33:00.000,3.19,2019-04-13 12:34:00.000
2019-04-13 12:33:00,44.99,UTC-0300,60,2019-04-13 15:33:59.999,1.3333334,F/D7+hL5E5,2019-04-13 15:33:00.000,2.46,2019-04-13 12:33:59.999
2019-04-13 12:34:00,86.55,UTC-0300,112,2019-04-13 15:34:59.999,1.4444444,F/D7+hL5E5,2019-04-13 15:34:00.000,4.85,2019-04-13 12:34:59.999
2019-04-13 12:34:00,92.49,UTC-0300,115,2019-04-13 15:35:00.000,1.6666666,jQfnryI8/B,2019-04-13 15:34:00.000,4.63,2019-04-13 12:35:00.000
2019-04-13 12:35:00,49.41,UTC-0300,65,2019-04-13 15:35:59.999,1.3333334,F/D7+hL5E5,2019-04-13 15:35:00.000,2.79,2019-04-13 12:35:59.999
2019-04-13 12:35:00,54.7,UTC-0300,71,2019-04-13 15:36:00.000,1.4704121,jQfnryI8/B,2019-04-13 15:35:00.000,2.889999,2019-04-13 12:36:00.000
2019-04-13 12:36:00,16.93,UTC-0300,22,2019-04-13 15:37:00.000,1.5136908000000002,jQfnryI8/B,2019-04-13 15:36:00.000,0.8800001000000001,2019-04-13 12:37:00.000
2019-04-13 12:36:00,17.39,UTC-0300,26,2019-04-13 15:36:59.999,1.1666666,F/D7+hL5E5,2019-04-13 15:36:00.000,1.05,2019-04-13 12:36:59.999
2019-04-13 12:40:00,51.04,UTC-0300,67,2019-04-13 15:40:59.999,1.3611112,F/D7+hL5E5,2019-04-13 15:40:00.000,2.91,2019-04-13 12:40:59.999
2019-04-13 12:40:00,49.77,UTC-0300,65,2019-04-13 15:41:00.000,1.3888891,jQfnryI8/B,2019-04-13 15:40:00.000,2.67,2019-04-13 12:41:00.000
2019-04-13 12:41:00,77.7,UTC-0300,97,2019-04-13 15:42:00.000,1.75,jQfnryI8/B,2019-04-13 15:41:00.000,4.61,2019-04-13 12:42:00.000
2019-04-13 12:41:00,64.07,UTC-0300,82,2019-04-13 15:41:59.999,1.4722222,F/D7+hL5E5,2019-04-13 15:41:00.000,3.58,2019-04-13 12:41:59.999
2019-04-13 12:44:00,40.57,UTC-0300,40,2019-04-13 15:45:00.000,1.9722221,jQfnryI8/B,2019-04-13 15:44:00.000,2.89,2019-04-13 12:45:00.000
2019-04-13 12:44:00,13.55,UTC-0300,23,2019-04-13 15:44:59.999,1.0555556,F/D7+hL5E5,2019-04-13 15:44:00.000,0.88,2019-04-13 12:44:59.999
2019-04-13 12:45:00,9.69,UTC-0300,17,2019-04-13 15:45:59.999,0.8611110999999999,F/D7+hL5E5,2019-04-13 15:45:00.000,0.66,2019-04-13 12:45:59.999
2019-04-13 12:45:00,0.84,UTC-0300,1,2019-04-13 15:46:00.000,2.2777777,jQfnryI8/B,2019-04-13 15:45:00.000,0.04,2019-04-13 12:46:00.000
2019-04-13 12:47:00,27.22,UTC-0300,35,2019-04-13 15:48:00.000,1.4166666,jQfnryI8/B,2019-04-13 15:47:00.000,1.42,2019-04-13 12:48:00.000
2019-04-13 12:47:00,12.91,UTC-0300,18,2019-04-13 15:47:59.999,1.1666666,F/D7+hL5E5,2019-04-13 15:47:00.000,0.75,2019-04-13 12:47:59.999
2019-04-13 12:48:00,4.67,UTC-0300,8,2019-04-13 15:48:59.999,0.3611111,F/D7+hL5E5,2019-04-13 15:48:00.000,0.28,2019-04-13 12:48:59.999
2019-04-13 13:00:00,12.46,UTC-0300,16,2019-04-13 16:00:59.999,1.4444444,F/D7+hL5E5,2019-04-13 16:00:00.000,0.7,2019-04-13 13:00:59.999
2019-04-13 13:00:00,14.51,UTC-0300,18,2019-04-13 16:01:00.000,1.5555556,jQfnryI8/B,2019-04-13 16:00:00.000,0.77,2019-04-13 13:01:00.000
2019-04-13 13:01:00,56.93,UTC-0300,83,2019-04-13 16:01:59.999,1.1666666,F/D7+hL5E5,2019-04-13 16:01:00.000,3.44,2019-04-13 13:01:59.999
2019-04-13 13:01:00,71.57,UTC-0300,92,2019-04-13 16:02:00.000,1.4166666,jQfnryI8/B,2019-04-13 16:01:00.000,3.74,2019-04-13 13:02:00.000
